380,1.8
381,1.8
382,1.8
383,1.8
384,1.8
385,1.8
386,1.8
387,1.8
388,1.8
389,1.8
390,1.8
391,1.8
392,1.8
393,1.8
394,1.8
395,1.8
396,1.8
397,1.8
398,1.8
399,1.8
400,1.8
401,1.8
402,1.8
403,1.8
404,1.8
405,1.8
406,1.8
407,1.8
408,1.8
409,1.8
410,1.8
411,1.8
412,1.8
413,1.8
414,1.8
415,1.8
416,1.8
417,1.8
418,1.8
419,1.8
420,1.8
421,1.8
422,1.8
423,1.8
424,1.8
425,1.8
426,1.8
427,1.8
428,1.8
429,1.8
430,1.8
431,1.8
432,1.8
433,1.8
434,1.8
435,1.8
436,1.8
437,1.8
438,1.8
439,1.8
440,1.8
441,1.8
442,1.8
443,1.8
444,1.8
445,1.8
446,1.8
447,1.8
448,1.8
449,1.8
450,1.8
451,1.8
452,1.8
453,1.8
454,1.8
455,1.8
456,1.8
457,1.8
458,1.8
459,1.8
460,1.8
461,1.8
462,1.8
463,1.8
464,1.8
465,1.8
466,1.8
467,1.8
468,1.8
469,1.8
470,1.8
471,1.8
472,1.8
473,1.8
474,1.8
475,1.8
476,1.8
477,1.8
478,1.8
479,1.8
480,1.8
481,1.8
482,1.8
483,1.8
484,1.8
485,1.8
486,1.8
487,1.8
488,1.8
489,1.8
490,1.8
491,1.8
492,1.8
493,1.8
494,1.8
495,1.8
496,1.8
497,1.8
498,1.8
499,1.8
500,1.8
501,1.8
502,1.8
503,1.8
504,1.8
505,1.8
506,1.8
507,1.8
508,1.8
509,1.8
510,1.8
511,1.8
512,1.8
513,1.8
514,1.8
515,1.8
516,1.8
517,1.8
518,1.8
519,1.8
520,1.8
521,1.8
522,1.8
523,1.8
524,1.8
525,1.8
526,1.8
527,1.8
528,1.8
529,1.8
530,1.8
531,1.8
532,1.8
533,1.8
534,1.8
535,1.8
536,1.8
537,1.8
538,1.8
539,1.8
540,1.8
541,1.8
542,1.8
543,1.8
544,1.8
545,1.8
546,1.8
547,1.8
548,1.8
549,1.8
550,1.8
551,1.8
552,1.8
553,1.8
554,1.8
555,1.8
556,1.8
557,1.8
558,1.8
559,1.8
560,1.8
561,1.8
562,1.8
563,1.8
564,1.8
565,1.8
566,1.8
567,1.8
568,1.8
569,1.8
570,1.8
571,1.8
572,1.8
573,1.8
574,1.8
575,1.8
576,1.8
577,1.8
578,1.8
579,1.8
580,1.8
581,1.8
582,1.8
583,1.8
584,1.8
585,1.8
586,1.8
587,1.8
588,1.8
589,1.8
590,1.8
591,1.8
592,1.8
593,1.8
594,1.8
595,1.8
596,1.8
597,1.8
598,1.8
599,1.8
600,1.8
601,1.8
602,1.8
603,1.8
604,1.8
605,1.8
606,1.8
607,1.8
608,1.8
609,1.8
610,1.8
611,1.8
612,1.8
613,1.8
614,1.8
615,1.8
616,1.8
617,1.8
618,1.8
619,1.8
620,1.8
621,1.8
622,1.8
623,1.8
624,1.8
625,1.8
626,1.8
627,1.8
628,1.8
629,1.8
630,1.8
631,1.8
632,1.8
633,1.8
634,1.8
635,1.8
636,1.8
637,1.8
638,1.8
639,1.8
640,1.8
641,1.8
642,1.8
643,1.8
644,1.8
645,1.8
646,1.8
647,1.8
648,1.8
649,1.8
650,1.8
651,1.8
652,1.8
653,1.8
654,1.8
655,1.8
656,1.8
657,1.8
658,1.8
659,1.8
660,1.8
661,1.8
662,1.8
663,1.8
664,1.8
665,1.8
666,1.8
667,1.8
668,1.8
669,1.8
670,1.8
671,1.8
672,1.8
673,1.8
674,1.8
675,1.8
676,1.8
677,1.8
678,1.8
679,1.8
680,1.8
681,1.8
682,1.8
683,1.8
684,1.8
685,1.8
686,1.8
687,1.8
688,1.8
689,1.8
690,1.8
691,1.8
692,1.8
693,1.8
694,1.8
695,1.8
696,1.8
697,1.8
698,1.8
699,1.8
700,1.8
701,1.8
702,1.8
703,1.8
704,1.8
705,1.8
706,1.8
707,1.8
708,1.8
709,1.8
710,1.8
711,1.8
712,1.8
713,1.8
714,1.8
715,1.8
716,1.8
717,1.8
718,1.8
719,1.8
720,1.8
721,1.8
722,1.8
723,1.8
724,1.8
725,1.8
726,1.8
727,1.8
728,1.8
729,1.8
730,1.8
731,1.8
732,1.8
733,1.8
734,1.8
735,1.8
736,1.8
737,1.8
738,1.8
739,1.8
740,1.8
741,1.8
742,1.8
743,1.8
744,1.8
745,1.8
746,1.8
747,1.8
748,1.8
749,1.8
750,1.8
751,1.8
752,1.8
753,1.8
754,1.8
755,1.8
756,1.8
757,1.8
758,1.8
759,1.8
760,1.8
761,1.8
762,1.8
763,1.8
764,1.8
765,1.8
766,1.8
767,1.8
768,1.8
769,1.8
770,1.8
771,1.8
772,1.8
773,1.8
774,1.8
775,1.8
776,1.8
777,1.8
778,1.8
779,1.8
780,1.8
